Age,Attrition,BusinessTravel,Department,DistanceFromHome,Education,EducationField,EmployeeCount,EmployeeNumber,EnvironmentSatisfaction,Gender,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,NumCompaniesWorked,Over18,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager
,No,Travel_Rarely,Research & Development,6,1,Medical,1,1192,2,Female,3,1,Laboratory Technician,4.0,Married,3131.0,1.0,Y,No,13,3,1,80,1,10.0,5,3,10,8,0,8
19.0,No,Travel_Rarely,Research & Development,9,2,Life Sciences,1,1193,3,Male,3,1,Research Scientist,1.0,Single,2552.0,1.0,Y,No,25,4,3,80,0,10.0,4,3,1,1,0,0
45.0,No,Travel_Rarely,Research & Development,7,3,Medical,1,1195,1,Female,3,1,Research Scientist,3.0,Married,4477.0,4.0,Y,Yes,19,3,3,80,1,7.0,2,2,3,2,0,2
37.0,No,Travel_Rarely,Research & Development,1,3,Life Sciences,1,1196,4,Female,2,2,Manufacturing Director,4.0,Married,6474.0,1.0,Y,No,13,3,2,80,1,14.0,2,2,14,8,3,11
20.0,No,Travel_Rarely,Research & Development,3,3,Life Sciences,1,1198,1,Male,2,1,Laboratory Technician,3.0,Single,3033.0,1.0,Y,No,12,3,1,80,0,2.0,2,2,2,2,1,2
44.0,Yes,Travel_Rarely,Research & Development,10,4,Life Sciences,1,1200,3,Male,3,1,Research Scientist,3.0,Single,2936.0,1.0,Y,Yes,11,3,3,80,0,6.0,4,3,6,4,0,2
36.0,No,Travel_Rarely,Research & Development,7,2,Medical,1,1201,4,Female,3,5,Manager,3.0,Divorced,18606.0,3.0,Y,No,18,3,2,80,1,10.0,6,3,7,7,4,7
,No,Travel_Rarely,Research & Development,15,1,Life Sciences,1,1202,2,Female,1,1,Research Scientist,,Married,2168.0,0.0,Y,Yes,18,3,1,80,1,6.0,2,2,5,4,1,3
22.0,Yes,Travel_Frequently,Research & Development,3,4,Life Sciences,1,1203,3,Male,2,1,Research Scientist,4.0,Married,2853.0,0.0,Y,Yes,11,3,2,80,1,10.0,5,3,0,0,0,0
46.0,No,Travel_Rarely,Sales,2,3,Marketing,1,1204,3,Female,3,4,Manager,1.0,Married,17048.0,8.0,Y,No,23,4,1,80,0,28.0,2,3,26,15,15,9
44.0,No,Travel_Rarely,Research & Development,17,3,Life Sciences,1,1206,4,Male,1,1,Research Scientist,,Single,2290.0,2.0,Y,No,13,3,4,80,0,10.0,3,3,0,0,0,0
33.0,No,Travel_Rarely,Human Resources,2,3,Human Resources,1,1207,2,Male,3,1,Human Resources,3.0,Married,3600.0,1.0,Y,No,13,3,4,80,1,5.0,2,3,5,4,1,4
36.0,Yes,Non-Travel,Research & Development,5,2,Life Sciences,1,1210,1,Male,2,1,Research Scientist,1.0,Divorced,2107.0,6.0,Y,No,17,3,1,80,1,5.0,2,1,1,0,0,0
,No,Travel_Rarely,Sales,29,4,Life Sciences,1,1211,3,Male,3,2,Sales Executive,1.0,Divorced,4115.0,8.0,Y,No,19,3,3,80,3,8.0,3,3,4,3,0,3
40.0,No,Travel_Frequently,Sales,2,4,Medical,1,1212,2,Male,3,2,Sales Executive,2.0,Married,4327.0,5.0,Y,No,12,3,4,80,3,5.0,2,3,0,0,0,0
50.0,No,Travel_Frequently,Research & Development,2,3,Medical,1,1215,4,Female,3,4,Manager,1.0,Married,17856.0,2.0,Y,No,22,4,3,80,1,32.0,3,3,2,2,2,2
28.0,No,Travel_Rarely,Research & Development,19,4,Medical,1,1216,4,Male,2,1,Laboratory Technician,,Married,3196.0,1.0,Y,No,12,3,3,80,3,6.0,2,3,6,5,3,3
,No,Travel_Rarely,Research & Development,15,2,Life Sciences,1,1217,4,Male,3,5,Research Director,2.0,Married,19081.0,5.0,Y,No,11,3,1,80,1,25.0,2,3,4,2,0,3
35.0,No,Travel_Rarely,Sales,17,4,Life Sciences,1,1218,3,Male,3,2,Sales Executive,1.0,Married,8966.0,3.0,Y,Yes,15,3,4,80,3,15.0,2,3,7,7,1,7
24.0,Yes,Travel_Rarely,Research & Development,17,2,Life Sciences,1,1219,4,Female,3,1,Laboratory Technician,2.0,Married,2210.0,1.0,Y,No,13,3,1,80,1,1.0,3,1,1,0,0,0
33.0,No,Travel_Frequently,Sales,25,3,Medical,1,1220,2,Female,3,2,Sales Executive,3.0,Married,4539.0,1.0,Y,No,12,3,1,80,1,10.0,3,2,10,7,0,1
,No,Travel_Rarely,Research & Development,6,4,Life Sciences,1,1221,3,Male,1,1,Laboratory Technician,3.0,Divorced,2741.0,1.0,Y,No,14,3,3,80,1,7.0,4,3,7,7,1,7
30.0,No,Travel_Rarely,Research & Development,7,4,Life Sciences,1,1224,3,Male,3,2,Sales Executive,3.0,Divorced,3491.0,,Y,No,13,3,1,80,3,10.0,4,2,10,7,8,9
44.0,No,Travel_Rarely,Research & Development,29,4,Other,1,1225,4,Male,3,2,Research Scientist,4.0,Single,4541.0,1.0,Y,No,25,4,2,80,0,20.0,3,3,20,11,13,17
20.0,No,Travel_Rarely,Sales,21,3,Marketing,1,1226,3,Male,4,1,Sales Representative,4.0,Single,2678.0,1.0,Y,No,17,3,4,80,0,2.0,2,3,2,1,2,2
46.0,No,Travel_Rarely,Research & Development,2,4,Technical Degree,1,1228,4,Male,3,2,Manufacturing Director,4.0,Divorced,7379.0,2.0,Y,No,11,3,3,80,1,12.0,3,2,6,3,1,4
42.0,No,Non-Travel,Human Resources,2,5,Medical,1,1231,4,Male,4,2,Human Resources,1.0,Married,6272.0,7.0,Y,No,16,3,1,80,1,10.0,3,4,4,3,0,3
60.0,No,Travel_Rarely,Sales,7,4,Marketing,1,1233,2,Male,4,2,Sales Executive,3.0,Divorced,5220.0,,Y,Yes,18,3,2,80,1,12.0,3,3,11,7,1,9
32.0,No,Travel_Frequently,Research & Development,13,3,Other,1,1234,3,Female,2,1,Laboratory Technician,2.0,Married,2743.0,1.0,Y,No,20,4,3,80,1,2.0,2,3,2,2,2,2
36.0,No,Travel_Frequently,Research & Development,2,2,Life Sciences,1,1235,4,Female,3,2,Research Scientist,3.0,Single,,4.0,Y,Yes,14,3,4,80,0,10.0,2,3,8,7,0,7
,No,Travel_Rarely,Research & Development,1,3,Technical Degree,1,1237,3,Female,1,3,Manufacturing Director,1.0,Divorced,4936.0,2.0,Y,Yes,21,4,3,80,1,10.0,2,3,7,7,7,7
33.0,No,Travel_Rarely,Research & Development,9,3,Medical,1,1238,1,Male,3,1,Research Scientist,4.0,Married,2781.0,0.0,Y,No,13,3,2,80,1,15.0,5,3,14,10,4,10
40.0,No,Travel_Rarely,Sales,10,3,Technical Degree,1,1239,2,Female,2,2,Sales Executive,2.0,Divorced,6852.0,7.0,Y,No,12,3,2,80,1,7.0,2,4,5,1,1,3
25.0,No,Travel_Rarely,Sales,10,4,Life Sciences,1,1240,3,Male,3,2,Sales Executive,4.0,Single,4950.0,0.0,Y,No,14,3,2,80,0,5.0,4,3,4,3,1,1
,No,Travel_Rarely,Research & Development,1,3,Medical,1,1241,4,Male,3,1,Research Scientist,2.0,Married,3579.0,0.0,Y,Yes,21,4,1,80,1,12.0,2,3,11,9,5,7
42.0,No,Travel_Frequently,Research & Development,26,5,Medical,1,1242,1,Female,3,3,Research Director,1.0,Married,13191.0,3.0,Y,Yes,17,3,3,80,0,20.0,6,3,1,0,0,0
35.0,No,Non-Travel,Sales,8,2,Marketing,1,1243,3,Female,2,3,Sales Executive,4.0,Married,10377.0,,Y,Yes,11,3,2,80,1,16.0,6,2,13,2,4,12
27.0,No,Travel_Rarely,Research & Development,14,3,Life Sciences,1,1244,1,Male,3,1,Sales Executive,1.0,Married,2235.0,,Y,Yes,14,3,4,80,2,9.0,3,2,9,7,6,8
54.0,No,Travel_Frequently,Research & Development,1,4,Life Sciences,1,1245,4,Female,3,3,Manufacturing Director,3.0,Divorced,10502.0,7.0,Y,No,17,3,1,80,1,33.0,2,1,5,4,1,4
44.0,No,Travel_Rarely,Research & Development,2,1,Life Sciences,1,1246,1,Female,4,1,Research Scientist,4.0,Married,2011.0,1.0,Y,No,13,3,4,80,1,10.0,5,3,10,5,7,7
36.0,Yes,Non-Travel,Research & Development,10,3,Medical,1,1248,1,Female,2,1,Research Scientist,2.0,Single,1859.0,1.0,Y,Yes,25,4,2,80,0,1.0,2,4,1,1,0,0
,No,Travel_Rarely,Research & Development,1,3,Life Sciences,1,1249,1,Female,3,1,Research Scientist,4.0,Divorced,3760.0,1.0,Y,No,15,3,1,80,3,3.0,5,3,3,2,1,2
54.0,No,Travel_Rarely,Research & Development,3,3,Life Sciences,1,1250,4,Male,3,4,Research Director,4.0,Married,17779.0,3.0,Y,No,14,3,1,80,0,36.0,2,3,10,9,0,9
31.0,No,Travel_Rarely,Research & Development,11,2,Medical,1,1251,3,Male,3,2,Healthcare Representative,1.0,Married,4936.0,1.0,Y,Yes,12,3,4,80,0,6.0,2,2,6,5,0,1
31.0,No,Travel_Rarely,Research & Development,24,3,Medical,1,1252,3,Female,2,2,Healthcare Representative,1.0,Single,6812.0,1.0,Y,No,19,3,2,80,0,10.0,2,3,10,9,1,8
59.0,No,Travel_Rarely,Sales,3,3,Life Sciences,1,1254,3,Female,2,2,Sales Executive,4.0,Single,5171.0,5.0,Y,No,17,3,4,80,0,13.0,2,3,6,1,0,5
43.0,No,Travel_Rarely,Research & Development,3,3,Life Sciences,1,1255,3,Male,1,5,Research Director,4.0,Married,19740.0,3.0,Y,No,14,3,2,80,1,25.0,2,3,8,7,0,7
49.0,No,Travel_Rarely,Research & Development,4,2,Medical,1,1256,1,Male,2,5,Manager,3.0,Married,18711.0,2.0,Y,No,13,3,3,80,1,23.0,2,4,1,0,0,0
36.0,No,Travel_Frequently,Research & Development,3,3,Technical Degree,1,1257,3,Male,3,1,Research Scientist,2.0,Married,3692.0,1.0,Y,No,12,3,3,80,0,12.0,2,2,11,10,0,7
48.0,No,Travel_Rarely,Research & Development,2,2,Technical Degree,1,1258,4,Male,4,1,Laboratory Technician,2.0,Single,2559.0,5.0,Y,No,11,3,3,80,0,7.0,4,2,1,0,0,0
27.0,No,Travel_Rarely,Research & Development,4,2,Life Sciences,1,1259,1,Male,3,1,Research Scientist,3.0,Divorced,2517.0,1.0,Y,No,11,3,2,80,3,5.0,2,3,5,3,0,3
36.0,No,Travel_Rarely,Research & Development,7,3,Life Sciences,1,1260,3,Male,3,2,Healthcare Representative,4.0,Divorced,6623.0,1.0,Y,Yes,11,3,2,80,2,6.0,2,3,6,0,1,0
,No,Travel_Rarely,Research & Development,1,3,Life Sciences,1,1263,4,Male,2,5,Research Director,4.0,Single,18265.0,6.0,Y,No,12,3,3,80,0,25.0,3,4,1,0,0,0
29.0,No,Travel_Rarely,Research & Development,1,3,Life Sciences,1,1264,4,Female,2,4,Research Director,4.0,Divorced,16124.0,3.0,Y,No,14,3,2,80,2,10.0,2,2,7,7,1,7
34.0,No,Travel_Rarely,Research & Development,20,3,Technical Degree,1,1265,3,Female,4,1,Sales Executive,3.0,Married,2585.0,,Y,No,17,3,4,80,0,2.0,5,2,1,0,0,0
44.0,No,Travel_Rarely,Sales,5,3,Marketing,1,1267,2,Male,3,5,Manager,2.0,Married,18213.0,7.0,Y,No,11,3,3,80,1,26.0,5,3,22,9,3,10
33.0,No,Travel_Rarely,Sales,10,5,Marketing,1,1268,4,Male,4,3,Sales Executive,3.0,Divorced,8380.0,0.0,Y,Yes,14,3,4,80,2,10.0,3,3,9,8,0,8
19.0,No,Travel_Rarely,Research & Development,25,3,Life Sciences,1,1269,2,Female,4,1,Research Scientist,4.0,Single,2994.0,1.0,Y,Yes,12,3,4,80,0,1.0,2,3,1,0,0,1
23.0,No,Travel_Rarely,Research & Development,1,2,Life Sciences,1,1270,4,Male,3,1,Research Scientist,3.0,Married,1223.0,1.0,Y,No,22,4,4,80,1,1.0,2,3,1,0,0,1
25.0,Yes,Travel_Frequently,Sales,24,1,Life Sciences,1,1273,3,Male,1,1,Sales Representative,4.0,Single,1118.0,1.0,Y,Yes,14,3,4,80,0,1.0,4,3,1,0,1,0
26.0,No,Travel_Rarely,Research & Development,4,2,Life Sciences,1,1275,3,Male,3,1,Research Scientist,4.0,Single,2875.0,1.0,Y,Yes,20,4,2,80,0,8.0,2,2,8,5,2,2
45.0,Yes,Travel_Rarely,Sales,2,3,Marketing,1,1277,1,Female,1,5,Manager,2.0,Single,18824.0,2.0,Y,Yes,16,3,1,80,0,26.0,2,3,24,10,1,11
55.0,No,Non-Travel,Research & Development,8,1,Medical,1,1278,4,Male,2,4,Healthcare Representative,2.0,Divorced,13577.0,1.0,Y,Yes,15,3,4,80,1,34.0,3,3,33,9,15,0
21.0,Yes,Travel_Frequently,Research & Development,10,2,Life Sciences,1,1279,1,Female,2,1,Laboratory Technician,3.0,Single,2625.0,1.0,Y,No,20,4,3,80,0,2.0,2,1,2,2,2,2
46.0,No,Travel_Rarely,Sales,4,2,Marketing,1,1280,4,Female,2,5,Manager,2.0,Married,18789.0,2.0,Y,No,14,3,3,80,1,26.0,2,3,11,4,0,8
34.0,No,Travel_Rarely,Sales,2,3,Marketing,1,1281,3,Female,3,2,Sales Executive,1.0,Single,4538.0,0.0,Y,Yes,12,3,4,80,0,4.0,3,3,3,2,0,2
51.0,No,Travel_Rarely,Sales,9,3,Life Sciences,1,1282,4,Male,3,5,Manager,,Divorced,19847.0,4.0,Y,Yes,24,4,1,80,1,31.0,5,2,29,10,11,10
59.0,No,Travel_Rarely,Research & Development,18,4,Medical,1,1283,4,Male,3,3,Manufacturing Director,4.0,Single,10512.0,6.0,Y,No,12,3,4,80,0,25.0,6,2,9,7,5,4
34.0,No,Travel_Frequently,Research & Development,19,3,Medical,1,1285,3,Female,3,2,Laboratory Technician,2.0,Divorced,4444.0,4.0,Y,No,13,3,3,80,2,15.0,2,4,11,8,5,10
28.0,No,Travel_Frequently,Research & Development,1,4,Medical,1,1286,4,Male,3,1,Laboratory Technician,3.0,Single,2154.0,0.0,Y,Yes,11,3,3,80,0,5.0,2,2,4,2,0,2
,No,Travel_Rarely,Research & Development,4,2,Life Sciences,1,1288,3,Male,4,5,Manager,1.0,Divorced,19190.0,1.0,Y,No,14,3,4,80,2,26.0,4,2,25,9,14,13
34.0,No,Travel_Frequently,Human Resources,11,3,Life Sciences,1,1289,3,Male,2,2,Human Resources,2.0,Married,4490.0,4.0,Y,No,11,3,4,80,2,14.0,5,4,10,9,1,8
35.0,No,Travel_Rarely,Research & Development,6,1,Life Sciences,1,1291,3,Male,3,1,Research Scientist,3.0,Married,3506.0,0.0,Y,Yes,14,3,4,80,0,4.0,3,3,3,2,2,2
42.0,No,Travel_Rarely,Research & Development,7,4,Medical,1,1292,2,Female,4,2,Research Scientist,2.0,Married,2372.0,6.0,Y,Yes,16,3,4,80,0,18.0,2,3,1,0,0,0
36.0,No,Travel_Rarely,Sales,4,4,Marketing,1,1293,4,Female,2,3,Sales Executive,4.0,Single,10231.0,3.0,Y,No,14,3,4,80,0,23.0,3,4,21,7,15,17
36.0,No,Travel_Rarely,Research & Development,2,4,Life Sciences,1,1294,3,Female,3,2,Manufacturing Director,2.0,Single,5410.0,9.0,Y,Yes,11,3,4,80,0,10.0,2,3,16,14,5,12
44.0,Yes,Travel_Rarely,Research & Development,15,3,Medical,1,1295,1,Female,3,3,Healthcare Representative,4.0,Married,7978.0,1.0,Y,No,11,3,4,80,1,10.0,2,3,10,7,0,5
28.0,No,Travel_Frequently,Research & Development,2,3,Life Sciences,1,1296,4,Male,2,1,Laboratory Technician,4.0,Married,3867.0,1.0,Y,Yes,12,3,2,80,1,2.0,2,3,2,2,2,2
51.0,No,Travel_Frequently,Research & Development,6,2,Medical,1,1297,2,Female,2,1,Laboratory Technician,3.0,Single,,0.0,Y,No,14,3,2,80,0,8.0,6,2,7,0,7,7
,No,Non-Travel,Research & Development,9,2,Medical,1,1298,3,Female,3,2,Manufacturing Director,3.0,Single,4695.0,7.0,Y,Yes,18,3,3,80,0,10.0,3,3,8,4,1,7
29.0,Yes,Travel_Rarely,Research & Development,7,3,Technical Degree,1,1299,2,Female,3,1,Laboratory Technician,3.0,Divorced,3339.0,3.0,Y,Yes,13,3,1,80,2,10.0,2,3,7,7,7,7
28.0,No,Travel_Rarely,Research & Development,1,3,Technical Degree,1,1301,4,Male,3,1,Sales Executive,1.0,Single,2080.0,,Y,No,11,3,2,80,0,5.0,2,2,3,2,1,2
25.0,No,Travel_Rarely,Research & Development,1,3,Medical,1,1303,4,Female,3,1,Research Scientist,2.0,Single,2096.0,1.0,Y,No,18,3,4,80,0,2.0,3,2,2,2,2,1
32.0,No,Travel_Rarely,Sales,8,3,Medical,1,1304,3,Male,4,2,Sales Executive,4.0,Married,6209.0,1.0,Y,No,15,3,3,80,2,10.0,4,4,10,7,0,8
45.0,No,Travel_Frequently,Research & Development,25,3,Medical,1,1306,2,Female,3,5,Sales Executive,2.0,Single,4936.0,,Y,No,22,4,3,80,0,22.0,4,3,0,0,0,0
39.0,No,Travel_Rarely,Research & Development,13,4,Medical,1,1307,3,Female,2,4,Manager,2.0,Divorced,17123.0,6.0,Y,Yes,13,3,4,80,2,21.0,4,3,19,9,15,2
58.0,No,Travel_Rarely,Research & Development,23,4,Life Sciences,1,1308,1,Male,3,1,Research Scientist,3.0,Divorced,2372.0,1.0,Y,No,12,3,4,80,2,2.0,3,3,2,2,2,2
32.0,Yes,Travel_Rarely,Research & Development,7,2,Life Sciences,1,1309,4,Male,3,2,Laboratory Technician,3.0,Married,4883.0,1.0,Y,No,18,3,1,80,1,10.0,3,3,10,4,1,1
39.0,Yes,Travel_Rarely,Research & Development,23,3,Medical,1,1310,3,Male,3,1,Sales Executive,1.0,Single,3904.0,,Y,No,13,3,1,80,0,6.0,2,3,5,2,0,3
30.0,No,Travel_Rarely,Research & Development,6,3,Technical Degree,1,1311,1,Female,2,2,Laboratory Technician,4.0,Married,4627.0,0.0,Y,No,12,3,1,80,1,10.0,6,3,9,2,6,7
36.0,No,Travel_Rarely,Research & Development,10,4,Technical Degree,1,1312,4,Female,3,3,Healthcare Representative,3.0,Married,,3.0,Y,No,12,3,1,80,0,10.0,0,3,7,7,1,7
46.0,No,Travel_Rarely,Human Resources,1,2,Life Sciences,1,1314,4,Female,3,1,Human Resources,1.0,Single,3423.0,6.0,Y,No,12,3,3,80,0,10.0,3,4,7,6,5,7
28.0,No,Non-Travel,Research & Development,1,3,Life Sciences,1,1315,3,Female,1,2,Laboratory Technician,4.0,Married,,0.0,Y,No,11,3,1,80,3,10.0,6,3,9,8,7,5
50.0,No,Travel_Rarely,Research & Development,28,3,Life Sciences,1,1317,4,Female,3,4,Research Director,1.0,Married,16880.0,4.0,Y,Yes,11,3,2,80,0,25.0,2,3,3,2,1,2
36.0,Yes,Travel_Rarely,Sales,25,4,Marketing,1,1318,4,Male,2,3,Sales Executive,2.0,Single,9094.0,2.0,Y,Yes,12,3,3,80,0,9.0,2,3,5,4,1,0
52.0,Yes,Travel_Rarely,Sales,5,3,Life Sciences,1,1319,2,Male,3,3,Sales Executive,2.0,Single,8446.0,9.0,Y,Yes,19,3,3,80,0,10.0,2,2,8,7,7,7
36.0,No,Travel_Rarely,Research & Development,17,4,Medical,1,1321,2,Female,3,3,Manager,1.0,Married,11916.0,1.0,Y,Yes,23,4,4,80,2,9.0,2,3,9,1,0,8
,No,Travel_Rarely,Research & Development,18,2,Life Sciences,1,1322,1,Male,3,2,Manufacturing Director,3.0,Single,4534.0,0.0,Y,No,11,3,1,80,0,9.0,6,3,8,7,1,7
31.0,No,Non-Travel,Research & Development,2,4,Life Sciences,1,1324,4,Female,3,3,Sales Executive,3.0,Divorced,,1.0,Y,Yes,19,3,1,80,1,10.0,5,2,10,8,9,6
41.0,No,Non-Travel,Sales,10,2,Medical,1,1329,3,Male,1,2,Sales Executive,2.0,Single,6151.0,1.0,Y,No,13,3,1,80,0,19.0,4,3,19,2,11,9
31.0,Yes,Travel_Rarely,Sales,1,3,Life Sciences,1,1331,4,Female,3,1,Sales Representative,3.0,Single,2302.0,1.0,Y,Yes,11,3,1,80,0,3.0,2,4,3,2,2,2
44.0,Yes,Travel_Rarely,Research & Development,3,3,Life Sciences,1,1333,1,Male,3,1,Laboratory Technician,3.0,Married,2362.0,4.0,Y,No,12,3,3,80,0,10.0,4,4,3,2,1,2
42.0,No,Non-Travel,Research & Development,2,1,Life Sciences,1,1334,3,Male,3,4,Manager,3.0,Married,17861.0,0.0,Y,Yes,13,3,4,80,0,21.0,3,2,20,8,2,10
55.0,No,Travel_Rarely,Research & Development,2,2,Medical,1,1336,4,Female,1,5,Manager,3.0,Married,19187.0,4.0,Y,No,14,3,4,80,1,23.0,5,3,19,9,9,11
56.0,No,Travel_Rarely,Human Resources,8,4,Life Sciences,1,1338,4,Male,3,5,Manager,2.0,Single,19717.0,6.0,Y,No,14,3,1,80,0,36.0,4,3,7,3,7,7
40.0,No,Travel_Rarely,Research & Development,16,2,Life Sciences,1,1340,3,Male,3,1,Sales Executive,3.0,Divorced,,,Y,No,16,3,2,80,1,10.0,0,3,4,2,0,0
34.0,No,Travel_Rarely,Research & Development,9,3,Life Sciences,1,1344,4,Male,3,3,Healthcare Representative,4.0,Divorced,8500.0,0.0,Y,No,11,3,4,80,1,10.0,0,2,9,7,1,6
40.0,No,Travel_Rarely,Research & Development,2,3,Life Sciences,1,1346,3,Male,3,2,Research Scientist,3.0,Single,4661.0,1.0,Y,No,13,3,3,80,0,9.0,4,3,9,8,8,8
41.0,No,Travel_Frequently,Sales,1,3,Marketing,1,1349,3,Female,3,2,Sales Executive,1.0,Divorced,4103.0,0.0,Y,No,17,3,4,80,1,10.0,2,3,9,3,1,7
35.0,No,Travel_Frequently,Research & Development,4,4,Life Sciences,1,1350,3,Male,3,2,Research Scientist,3.0,Single,4249.0,1.0,Y,Yes,11,3,2,80,0,9.0,3,3,9,6,1,1
51.0,No,Travel_Rarely,Human Resources,5,3,Life Sciences,1,1352,3,Male,3,4,Manager,2.0,Divorced,14026.0,1.0,Y,Yes,11,3,2,80,1,33.0,2,3,33,9,0,10
38.0,No,Travel_Rarely,Research & Development,2,2,Life Sciences,1,1355,2,Female,3,2,Sales Executive,1.0,Divorced,4936.0,3.0,Y,No,15,3,4,80,1,11.0,3,3,7,7,1,7
36.0,No,Travel_Rarely,Sales,15,2,Medical,1,1356,3,Female,3,2,Sales Executive,1.0,Single,6125.0,,Y,No,12,3,4,80,0,10.0,6,4,10,8,9,6
,No,Travel_Rarely,Research & Development,19,1,Medical,1,1358,4,Male,3,1,Laboratory Technician,4.0,Married,3669.0,3.0,Y,No,11,3,3,80,3,7.0,6,2,3,2,1,2
58.0,Yes,Travel_Rarely,Research & Development,7,4,Medical,1,1360,3,Female,2,3,Manufacturing Director,1.0,Married,10008.0,7.0,Y,Yes,14,3,4,80,0,31.0,0,2,10,9,5,9
40.0,No,Travel_Rarely,Research & Development,1,4,Life Sciences,1,1361,2,Male,3,1,Laboratory Technician,2.0,Married,2387.0,3.0,Y,No,22,4,3,80,1,7.0,3,3,4,2,0,3
36.0,No,Travel_Frequently,Sales,7,3,Marketing,1,1362,1,Female,4,2,Sales Executive,1.0,Married,4639.0,2.0,Y,No,16,3,4,80,1,17.0,2,2,15,7,6,13
48.0,No,Travel_Rarely,Research & Development,4,3,Life Sciences,1,1363,4,Male,3,3,Manufacturing Director,4.0,Single,7898.0,1.0,Y,No,11,3,3,80,0,11.0,2,3,10,9,0,8
36.0,No,Travel_Rarely,Sales,11,3,Medical,1,1364,3,Female,4,1,Sales Representative,4.0,Married,2534.0,8.0,Y,No,14,3,2,80,1,10.0,4,3,1,0,0,0
51.0,No,Travel_Rarely,Research & Development,11,2,Technical Degree,1,1367,4,Female,2,4,Manufacturing Director,,Single,13142.0,3.0,Y,No,16,3,2,80,0,29.0,1,2,5,2,0,3
18.0,No,Non-Travel,Research & Development,1,3,Life Sciences,1,1368,4,Female,3,1,Laboratory Technician,4.0,Single,1611.0,1.0,Y,No,15,3,3,80,0,0.0,5,4,0,0,0,0
35.0,No,Travel_Rarely,Research & Development,1,3,Medical,1,1369,4,Female,2,2,Laboratory Technician,4.0,Married,5363.0,0.0,Y,No,12,3,2,80,1,10.0,0,3,9,7,0,0
27.0,No,Travel_Frequently,Sales,2,1,Life Sciences,1,1371,4,Male,1,2,Sales Executive,4.0,Single,5071.0,3.0,Y,No,20,4,2,80,0,8.0,3,3,6,2,0,0
55.0,Yes,Travel_Rarely,Sales,13,4,Marketing,1,1372,1,Male,4,4,Sales Executive,3.0,Single,13695.0,6.0,Y,Yes,17,3,3,80,0,24.0,2,2,19,7,3,8
56.0,No,Travel_Rarely,Research & Development,23,3,Life Sciences,1,1373,4,Male,3,4,Manufacturing Director,2.0,Married,13402.0,4.0,Y,Yes,12,3,1,80,1,33.0,0,3,19,16,15,9
34.0,No,Non-Travel,Research & Development,26,1,Technical Degree,1,1374,1,Female,2,1,Sales Executive,3.0,Divorced,2029.0,,Y,No,20,4,3,80,3,5.0,2,3,5,4,0,0
40.0,No,Travel_Rarely,Research & Development,2,1,Medical,1,1375,2,Female,4,2,Healthcare Representative,3.0,Divorced,6377.0,5.0,Y,No,20,4,2,80,3,15.0,0,3,12,11,11,8
34.0,No,Travel_Rarely,Research & Development,29,3,Medical,1,1377,2,Male,3,2,Laboratory Technician,3.0,Married,5429.0,4.0,Y,No,13,3,1,80,2,10.0,1,3,8,7,7,7
31.0,Yes,Travel_Frequently,Sales,2,3,Life Sciences,1,1379,3,Female,2,1,Sales Representative,4.0,Single,2785.0,7.0,Y,No,14,3,3,80,0,3.0,3,4,1,0,0,0
35.0,Yes,Travel_Rarely,Sales,18,4,Marketing,1,1380,4,Female,3,2,Sales Executive,3.0,Married,4614.0,0.0,Y,Yes,18,3,3,80,1,10.0,0,2,4,2,3,2
38.0,No,Travel_Frequently,Research & Development,7,3,Life Sciences,1,1382,4,Male,4,1,Research Scientist,3.0,Divorced,2610.0,1.0,Y,No,11,3,4,80,3,4.0,2,3,4,2,0,3
34.0,No,Travel_Rarely,Research & Development,2,4,Technical Degree,1,1383,3,Female,3,2,Healthcare Representative,4.0,Single,6687.0,1.0,Y,No,11,3,4,80,0,14.0,2,4,14,11,4,11
,No,Travel_Rarely,Sales,26,3,Life Sciences,1,1387,3,Male,2,2,Sales Executive,1.0,Married,4724.0,1.0,Y,No,11,3,3,80,1,5.0,0,3,5,3,0,4
31.0,Yes,Travel_Rarely,Research & Development,22,4,Medical,1,1389,4,Male,3,2,Manufacturing Director,3.0,Married,6179.0,1.0,Y,Yes,15,3,4,80,2,10.0,3,2,10,2,6,7
39.0,No,Travel_Rarely,Sales,21,4,Life Sciences,1,1390,1,Male,2,2,Sales Executive,4.0,Married,6120.0,3.0,Y,Yes,12,3,4,80,2,8.0,2,4,5,4,1,4
51.0,No,Travel_Frequently,Sales,2,3,Marketing,1,1391,2,Male,3,3,Sales Executive,2.0,Married,10596.0,2.0,Y,No,11,3,2,80,0,14.0,5,3,4,2,3,2
41.0,No,Travel_Frequently,Research & Development,22,3,Life Sciences,1,1392,4,Female,3,2,Sales Executive,4.0,Divorced,5467.0,,Y,Yes,14,3,1,80,2,12.0,4,2,6,2,3,3
37.0,No,Travel_Rarely,Research & Development,4,1,Life Sciences,1,1394,3,Male,3,1,Research Scientist,3.0,Married,2996.0,7.0,Y,Yes,15,3,4,80,0,8.0,2,3,6,4,1,3
